store,month,month_number,stock_open,stock_close,purchase_smoked,purchase_frozen,sales_smoked,sales_frozen,purchases,revenue,gross_profit,cash_revenue,cashless_revenue,receipts_total,writeoff_smoked,writeoff_frozen,movement,discount,revaluation,household,delivery,cleaning,bonus,service_bonus,extra_pay,driver_cash,utilities_cash,other_cash_expenses,cash_operating_total,driver_cashless,utilities_cashless,rent,bank_fee_raw,gross_profit_tax_raw,salary_cashless,payroll_tax,vacation_cashless,vacation_tax,salary_cash,vacation_cash,personal_income_tax_raw,bank_fee,gross_profit_tax,personal_income_tax,driver_total,utilities_total,payroll_total,net_profit,frozen_sales_share,smoked_markup,frozen_markup,inventory_effect
П.ЗОР,Апрель,4,792806.0,746947.0,692249.0,892608.0,880983.0,1329551.0,1584857.0,2210534.0,625677.0,299674.0,1967385.0,2267059.0,0.0,0.0,0.0,0.0,10666.0,359.0,0.0,10000.0,0.0,15000.0,10000.0,0.0,45000.0,0.0,80359.0,108000.0,0.0,100000.0,-39347.7,-75081.23999999999,105270.0,52635.0,93665.0,46832.0,47600.0,0.0,-28150.98,39347.7,75081.23999999999,28150.98,108000.0,45000.0,374152.98,-151263.92,0.6014614568244596,0.2726388914971347,0.4895127536387754,10666.0
П.ЗОР,Май,5,746947.0,791450.0,541359.0,594575.0,691036.0,863041.0,1135934.0,1554077.0,418143.0,162580.0,1351441.0,1514021.0,0.0,0.0,4928.0,481.0,0.0,0.0,0.0,10000.0,0.0,15000.0,10000.0,108000.0,45000.0,0.0,188000.0,90000.0,0.0,100000.0,-27028.820000000003,-50177.16,52635.0,26317.0,0.0,0.0,48800.0,0.0,-52096.0,27028.820000000003,50177.16,52096.0,198000.0,45000.0,179848.0,-216910.98,0.5553399220244557,0.2764838120360057,0.45152587983013076,4447.0
П.ЗОР,Июнь,6,791450.0,794553.0,572770.0,632395.0,721996.0,934767.0,1205165.0,1656763.0,451598.0,165459.0,1504141.0,1669600.0,7160.0,0.0,0.0,0.0,23100.0,420.0,0.0,0.0,0.0,15000.0,0.0,0.0,45000.0,0.0,60420.0,60000.0,0.0,100000.0,-30082.820000000003,-54191.76,63162.0,13158.0,93632.0,46816.0,82350.0,0.0,-31409.4,30082.820000000003,54191.76,31409.4,60000.0,45000.0,330527.4,-183623.98,0.5642128656905061,0.26053389667754945,0.47813787269032804,23100.0
П.ЗОР,Июль,7,794553.0,735361.0,661698.0,667933.0,838559.0,959439.0,1329631.0,1797998.0,468367.0,228670.0,1628520.0,1857190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,5000.0,0.0,0.0,5170.0,0.0,22170.0,60000.0,0.0,122500.0,-32570.400000000005,-56204.03999999999,52635.0,26318.0,0.0,0.0,48900.0,0.0,-15635.4,32570.400000000005,56204.03999999999,15635.4,60000.0,5170.0,143488.4,31434.159999999996,0.5336151653116411,0.2672835644055143,0.4364300012126965,0.0
П.ЗОР,Август,8,735361.0,930943.0,712481.0,804908.0,898155.0,1170744.0,1517389.0,2068899.0,551510.0,243265.0,1630052.0,1873317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,33583.0,0.0,47583.0,60000.0,0.0,100000.0,-32601.04,-66181.2,68830.0,34415.0,0.0,0.0,95682.0,0.0,-31518.3,32601.04,66181.2,31518.3,60000.0,33583.0,230445.3,14699.46000000001,0.565877792971044,0.26060203710695445,0.4545066019967499,0.0
КОВ,Январь,1,587967.0,734013.0,976673.0,1449339.0,1240061.0,2148421.0,2426012.0,3388482.0,962470.0,494320.0,2739578.0,3233898.0,10451.0,0.0,0.0,2887.0,4800.0,0.0,0.0,8000.0,6000.0,11000.0,0.0,0.0,0.0,0.0,25000.0,84000.0,22000.0,195000.0,-54791.560000000005,-115496.40000000001,105270.0,0.0,0.0,0.0,77500.0,0.0,-22550.0,54791.560000000005,115496.40000000001,22550.0,84000.0,22000.0,205320.0,260862.03999999992,0.6340364210286494,0.2696787973047274,0.4823454002134766,1913.0
КОВ,Февраль,2,734013.0,627377.0,898026.0,1668599.0,1148314.0,2498314.0,2566625.0,3646628.0,1080003.0,604623.0,3145127.0,3749750.0,0.0,0.0,0.0,4032.0,518.0,4293.0,0.0,8000.0,0.0,11000.0,0.0,0.0,0.0,0.0,23293.0,84000.0,45000.0,195000.0,-62902.54,-129600.35999999999,105268.0,52634.0,0.0,0.0,62500.0,0.0,-18874.46,62902.54,129600.35999999999,18874.46,84000.0,45000.0,239276.46,300930.63999999996,0.6851025111418,0.27870907969257014,0.497252485468348,-3514.0
КОВ,Март,3,627377.0,789429.0,1305773.0,1700269.0,1652116.0,2557335.0,3006042.0,4209451.0,1203409.0,597410.0,3449989.0,4047399.0,0.0,0.0,0.0,0.0,0.0,3570.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,14570.0,84000.0,45000.0,195000.0,-68999.78,-144409.08,105270.0,52635.0,0.0,0.0,89642.0,0.0,-22926.64,68999.78,144409.08,22926.64,84000.0,45000.0,270473.64,380956.5,0.6075222160799592,0.26523982346089253,0.5040767078621089,0.0
КОВ,Апрель,4,789429.0,923685.0,1333271.0,1461705.0,1693843.0,2168583.0,2794976.0,3862426.0,1067450.0,575650.0,3152520.0,3728170.0,0.0,0.0,0.0,0.0,0.0,5303.0,0.0,4000.0,0.0,11000.0,0.0,0.0,0.0,0.0,20303.0,84000.0,26505.0,195000.0,-63050.40000000001,-128094.00000000001,105270.0,52635.0,0.0,0.0,55063.0,0.0,-16580.52,63050.40000000001,128094.00000000001,16580.52,84000.0,26505.0,229548.52,320949.07999999996,0.5614561935943886,0.2704416431468171,0.48359826367153425,0.0
КОВ,Май,5,923685.0,830008.0,1026318.0,1256354.0,1297950.0,1847253.0,2282672.0,3145203.0,862531.0,510958.0,2702452.0,3213410.0,490.0,0.0,-24980.0,0.0,0.0,3810.0,0.0,6000.0,0.0,11000.0,0.0,84000.0,0.0,0.0,104810.0,72000.0,27000.0,195000.0,-54049.04,-103503.71999999999,105270.0,52636.0,0.0,0.0,53383.0,0.0,-34802.46,54049.04,103503.71999999999,34802.46,156000.0,27000.0,246091.46,60076.78000000005,0.5873239342579796,0.26466650687213905,0.4703284265422007,-24980.0
КОВ,Июнь,6,830008.0,897838.0,927625.0,1118484.0,1173665.0,1633335.0,2046109.0,2807000.0,760891.0,516668.0,2214023.0,2730691.0,11766.0,129.0,0.0,0.0,3416.0,15554.0,0.0,6000.0,0.0,11000.0,0.0,0.0,0.0,0.0,32554.0,54000.0,27000.0,195000.0,-44280.46000000001,-91306.92000000001,105270.0,52635.0,0.0,0.0,75364.0,0.0,-23741.96,44280.46000000001,91306.92000000001,23741.96,54000.0,27000.0,257010.96,59609.659999999996,0.5818792304951906,0.26523649103894353,0.46031145729398004,3416.0
КОВ,Июль,7,897838.0,684936.0,918577.0,1128711.0,1167602.0,1650554.0,2047288.0,2818156.0,770868.0,483086.0,2551472.0,3034558.0,0.0,0.0,0.0,0.0,3500.0,9039.0,0.0,0.0,12000.0,3000.0,0.0,0.0,0.0,6000.0,30039.0,54000.0,37000.0,195000.0,-51029.44000000001,-92504.16,52634.0,26316.0,93608.0,46804.0,95366.0,0.0,-27589.1,51029.44000000001,92504.16,27589.1,54000.0,37000.0,342317.1,-31021.699999999975,0.5856858172507129,0.2710986667421457,0.46233535422264865,3500.0
КОВ,Август,8,684936.0,1019803.0,1087362.0,1145732.0,1369987.0,1644341.0,2233094.0,3014328.0,781234.0,481507.0,2197954.0,2679461.0,0.0,0.0,0.0,0.0,0.0,2949.0,0.0,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,14949.0,54000.0,37000.0,195000.0,-43959.07999999999,-93748.08,16195.0,8098.0,0.0,0.0,131805.0,0.0,-32285.879999999997,43959.07999999999,93748.08,32285.879999999997,54000.0,37000.0,188383.88,154193.96000000002,0.5455083189354311,0.2599180401742934,0.4351881591855687,0.0
УМБА,Январь,1,928085.0,821897.0,234921.0,341807.0,306624.0,497675.0,576728.0,804299.0,227571.0,259364.0,635616.0,894980.0,0.0,10680.0,0.0,4827.0,0.0,0.0,0.0,4000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,16000.0,20000.0,24000.0,65000.0,-12712.32,-27308.519999999997,105270.0,0.0,0.0,0.0,0.0,0.0,-3520.0,12712.32,27308.519999999997,3520.0,20000.0,24000.0,108790.0,-56919.840000000004,0.6187686420099988,0.30522175539862334,0.45601172591550204,-4827.0
УМБА,Февраль,2,821897.0,717368.0,260873.0,412326.0,329291.0,583216.0,673199.0,912507.0,239308.0,255343.0,749243.0,1004586.0,10609.0,0.0,0.0,1841.0,0.0,543.0,0.0,4000.0,0.0,6000.0,0.0,0.0,0.0,0.0,10543.0,20000.0,45000.0,65000.0,-14984.86,-28716.96,105268.0,52634.0,0.0,0.0,0.0,0.0,-2319.46,14984.86,28716.96,2319.46,20000.0,45000.0,160221.46,-105158.28000000001,0.639135918957334,0.2622655468369666,0.4144536119478277,-1841.0
УМБА,Март,3,717368.0,687758.0,353063.0,369225.0,452841.0,532269.0,722288.0,985110.0,262822.0,254442.0,742623.0,997065.0,15327.0,1176.0,0.0,1152.0,0.0,500.0,0.0,4000.0,0.0,6000.0,0.0,0.0,0.0,0.0,10500.0,20000.0,45000.0,65000.0,-14852.459999999995,-31538.639999999996,105270.0,52635.0,0.0,0.0,3200.0,0.0,-3014.0,14852.459999999995,31538.639999999996,3014.0,20000.0,45000.0,164119.0,-89364.09999999999,0.5403142796235954,0.2826067868907249,0.4415843997562462,-1152.0
УМБА,Апрель,4,687758.0,746151.0,356270.0,429637.0,450732.0,635140.0,785907.0,1085872.0,299965.0,284300.0,749336.0,1033636.0,0.0,0.0,0.0,445.0,6602.0,0.0,0.0,4000.0,0.0,6000.0,0.0,0.0,0.0,0.0,10000.0,20000.0,34424.0,65000.0,-14986.719999999998,-35995.8,105270.0,52635.0,0.0,0.0,0.0,0.0,-2200.0,14986.719999999998,35995.8,2200.0,20000.0,34424.0,160105.0,-40546.520000000004,0.5849124021984174,0.26514160608527243,0.4783177426525183,6157.0
УМБА,Май,5,746151.0,548583.0,262207.0,269907.0,328188.0,389127.0,532114.0,717315.0,185201.0,255000.0,656130.0,911130.0,0.0,1312.0,0.0,2441.0,0.0,0.0,0.0,4000.0,0.0,6000.0,0.0,20000.0,0.0,0.0,30000.0,20000.0,35000.0,65000.0,-13122.6,-22224.12,105270.0,52635.0,0.0,0.0,3200.0,0.0,-7304.0,13122.6,22224.12,7304.0,40000.0,35000.0,168409.0,-169866.72,0.5424771543882395,0.25163706537201525,0.4417076993186542,-2441.0
УМБА,Июнь,6,548583.0,726840.0,481563.0,426467.0,615528.0,614797.0,908030.0,1230325.0,322295.0,313536.0,691658.0,1005194.0,46874.0,0.0,0.0,0.0,0.0,1336.0,0.0,0.0,3000.0,7000.0,0.0,0.0,0.0,0.0,11336.0,20000.0,35000.0,0.0,-13833.159999999996,-38675.4,105270.0,52635.0,0.0,0.0,0.0,0.0,-2493.92,13833.159999999996,38675.4,2493.92,20000.0,35000.0,160398.92,43051.520000000004,0.49970292402413996,0.2781879006485133,0.4416050948842466,0.0
УМБА,Июль,7,726840.0,794049.0,547028.0,508677.0,690520.0,716254.0,1055705.0,1406774.0,351069.0,338409.0,993116.0,1331525.0,6177.0,0.0,0.0,1863.0,0.0,0.0,0.0,0.0,12000.0,7000.0,0.0,0.0,0.0,0.0,19000.0,20000.0,35000.0,0.0,-19862.320000000007,-42128.27999999999,70854.0,0.0,93831.0,46916.0,34145.0,0.0,-11691.9,19862.320000000007,42128.27999999999,11691.9,20000.0,35000.0,257437.9,-42359.50000000001,0.5091464584929776,0.26231198403006795,0.40807231307882996,-1863.0
УМБА,Август,8,794049.0,756110.0,494331.0,430512.0,630448.0,618386.0,924843.0,1248834.0,323991.0,368119.0,923454.0,1291573.0,0.0,0.0,0.0,0.0,4800.0,650.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1650.0,20000.0,35000.0,0.0,-18469.08,-38878.920000000006,26317.0,13159.0,0.0,0.0,52369.0,0.0,-11884.18,18469.08,38878.920000000006,11884.18,20000.0,35000.0,103729.18,106263.81999999998,0.4951706952245054,0.27535598617120915,0.4363966625785112,4800.0
