row	column	value	formula
239	AI239	0	=L239-L239-(L239*0.12)
239	AP239	0	=(AD239-AD239-(AD239*0.22))+(AN239-AN239-(AN239*0.22))+(AO239-AO239-(AO239*0.22))
240	A240	10	
240	B240	1612985	=B239+H239-O239-P239-Q239+R239-S239+T239
240	C240	0	=ЗакПро!AU232
240	D240	0	=ЗакПро!AV232
240	E240	0	=ЗакПро!AW232
240	F240	0	=ЗакПро!AX232
240	G240	0	=SUM(C240:D240)
240	H240	0	=SUM(E240:F240)
240	I240	-	=IFERROR((E240-C240)/C240*100,"-")
240	J240	-	=IFERROR((F240-D240)/D240*100,"-")
240	K240	-	=IFERROR((H240-G240)/G240*100,"-")
240	L240	0	=H240-G240
240	M240	20000	
240	N240	261099	
240	O240	281099	=M240+N240
240	Q240	11121	
240	AD240	0	=SUM(U240:AC240)
240	AH240	-5221.9800000000005	=N240-N240-(N240*0.02)
240	AI240	0	=L240-L240-(L240*0.12)
240	AP240	0	=(AD240-AD240-(AD240*0.22))+(AN240-AN240-(AN240*0.22))+(AO240-AO240-(AO240*0.22))
241	A241	11	
241	B241	1320765	=B240+H240-O240-P240-Q240+R240-S240+T240
241	C241	478308	=ЗакПро!AZ232
241	D241	67058	=ЗакПро!BA232
241	E241	590241	=ЗакПро!BB232
241	F241	93966	=ЗакПро!BC232
241	G241	545366	=SUM(C241:D241)
241	H241	684207	=SUM(E241:F241)
241	I241	23.40186657969342	=IFERROR((E241-C241)/C241*100,"-")
241	J241	40.12645769334009	=IFERROR((F241-D241)/D241*100,"-")
241	K241	25.458316066641483	=IFERROR((H241-G241)/G241*100,"-")
241	L241	138841	=H241-G241
241	M241	62100	
241	N241	278678	
241	O241	340778	=M241+N241
241	Q241	2454	
241	U241	1600	
241	AD241	1600	=SUM(U241:AC241)
241	AH241	-5573.56	=N241-N241-(N241*0.02)
241	AI241	-16660.92	=L241-L241-(L241*0.12)
241	AP241	-352	=(AD241-AD241-(AD241*0.22))+(AN241-AN241-(AN241*0.22))+(AO241-AO241-(AO241*0.22))
242	A242	12	
242	B242	1661740	=B241+H241-O241-P241-Q241+R241-S241+T241
242	C242	117360	=ЗакПро!BE232
242	D242	18895	=ЗакПро!BF232
242	E242	145159	=ЗакПро!BG232
242	F242	27340	=ЗакПро!BH232
242	G242	136255	=SUM(C242:D242)
242	H242	172499	=SUM(E242:F242)
242	I242	23.68694614860259	=IFERROR((E242-C242)/C242*100,"-")
242	J242	44.694363588250866	=IFERROR((F242-D242)/D242*100,"-")
242	K242	26.600124766063633	=IFERROR((H242-G242)/G242*100,"-")
242	L242	36244	=H242-G242
242	M242	30000	
242	N242	196629	
242	O242	226629	=M242+N242
242	AD242	0	=SUM(U242:AC242)
242	AH242	-3932.58	=N242-N242-(N242*0.02)
242	AI242	-4349.28	=L242-L242-(L242*0.12)
242	AP242	0	=(AD242-AD242-(AD242*0.22))+(AN242-AN242-(AN242*0.22))+(AO242-AO242-(AO242*0.22))
243	A243	13	
243	B243	1607610	=B242+H242-O242-P242-Q242+R242-S242+T242
243	C243	201820	=ЗакПро!BJ232
243	D243	15410	=ЗакПро!BK232
243	E243	253272	=ЗакПро!BL232
243	F243	19107	=ЗакПро!BM232
243	G243	217230	=SUM(C243:D243)
243	H243	272379	=SUM(E243:F243)
243	I243	25.494004558517492	=IFERROR((E243-C243)/C243*100,"-")
243	J243	23.99091499026606	=IFERROR((F243-D243)/D243*100,"-")
243	K243	25.38737743405607	=IFERROR((H243-G243)/G243*100,"-")
243	L243	55149	=H243-G243
243	M243	55000	
243	N243	221044	
243	O243	276044	=M243+N243
243	AD243	0	=SUM(U243:AC243)
243	AH243	-4420.88	=N243-N243-(N243*0.02)
243	AI243	-6617.88	=L243-L243-(L243*0.12)
243	AP243	0	=(AD243-AD243-(AD243*0.22))+(AN243-AN243-(AN243*0.22))+(AO243-AO243-(AO243*0.22))
244	A244	14	
244	B244	1603945	=B243+H243-O243-P243-Q243+R243-S243+T243
244	C244	235319	=ЗакПро!BO232
244	D244	41245	=ЗакПро!BP232
244	E244	292776	=ЗакПро!BQ232
244	F244	52574	=ЗакПро!BR232
244	G244	276564	=SUM(C244:D244)
244	H244	345350	=SUM(E244:F244)
244	I244	24.416642940009094	=IFERROR((E244-C244)/C244*100,"-")
244	J244	27.46757182688811	=IFERROR((F244-D244)/D244*100,"-")
244	K244	24.87163911427373	=IFERROR((H244-G244)/G244*100,"-")
244	L244	68786	=H244-G244
244	M244	45000	
244	N244	369712	
244	O244	414712	=M244+N244
244	Q244	12431	
244	AD244	0	=SUM(U244:AC244)
244	AH244	-7394.24	=N244-N244-(N244*0.02)
244	AI244	-8254.32	=L244-L244-(L244*0.12)
244	AP244	0	=(AD244-AD244-(AD244*0.22))+(AN244-AN244-(AN244*0.22))+(AO244-AO244-(AO244*0.22))
245	A245	15	
245	B245	1522152	=B244+H244-O244-P244-Q244+R244-S244+T244
245	C245	422925	=ЗакПро!BT232
245	D245	36894	=ЗакПро!BU232
245	E245	527414	=ЗакПро!BV232
245	F245	52841	=ЗакПро!BW232
245	G245	459819	=SUM(C245:D245)
245	H245	580255	=SUM(E245:F245)
245	I245	24.706271797600046	=IFERROR((E245-C245)/C245*100,"-")
245	J245	43.22383043313276	=IFERROR((F245-D245)/D245*100,"-")
245	K245	26.192045130801468	=IFERROR((H245-G245)/G245*100,"-")
245	L245	120436	=H245-G245
245	M245	55000	
245	N245	592927	
245	O245	647927	=M245+N245
245	Q245	5394	
245	AD245	0	=SUM(U245:AC245)
245	AH245	-11858.54	=N245-N245-(N245*0.02)
245	AI245	-14452.32	=L245-L245-(L245*0.12)
245	AP245	0	=(AD245-AD245-(AD245*0.22))+(AN245-AN245-(AN245*0.22))+(AO245-AO245-(AO245*0.22))
246	A246	16	
246	B246	1449086	=B245+H245-O245-P245-Q245+R245-S245+T245
246	C246	278600	=ЗакПро!BY232
246	D246	134710	=ЗакПро!BZ232
246	E246	352901	=ЗакПро!CA232
246	F246	199184	=ЗакПро!CB232
246	G246	413310	=SUM(C246:D246)
246	H246	552085	=SUM(E246:F246)
246	I246	26.669418521177313	=IFERROR((E246-C246)/C246*100,"-")
246	J246	47.8613317496845	=IFERROR((F246-D246)/D246*100,"-")
246	K246	33.57649222133507	=IFERROR((H246-G246)/G246*100,"-")
246	L246	138775	=H246-G246
246	M246	95000	
246	N246	394396	
246	O246	489396	=M246+N246
246	Q246	5336	
246	AD246	0	=SUM(U246:AC246)
246	AH246	-7887.92	=N246-N246-(N246*0.02)
246	AI246	-16653	=L246-L246-(L246*0.12)
246	AP246	0	=(AD246-AD246-(AD246*0.22))+(AN246-AN246-(AN246*0.22))+(AO246-AO246-(AO246*0.22))
247	A247	17	
247	B247	1506439	=B246+H246-O246-P246-Q246+R246-S246+T246
247	C247	0	=ЗакПро!CD232
247	D247	0	=ЗакПро!CE232
247	E247	0	=ЗакПро!CF232
247	F247	0	=ЗакПро!CG232
247	G247	0	=SUM(C247:D247)
247	H247	0	=SUM(E247:F247)
247	I247	-	=IFERROR((E247-C247)/C247*100,"-")
247	J247	-	=IFERROR((F247-D247)/D247*100,"-")
247	K247	-	=IFERROR((H247-G247)/G247*100,"-")
247	L247	0	=H247-G247
247	M247	50000	
247	N247	312583	
247	O247	362583	=M247+N247
247	AD247	0	=SUM(U247:AC247)
247	AH247	-6251.66	=N247-N247-(N247*0.02)
247	AI247	0	=L247-L247-(L247*0.12)
247	AP247	0	=(AD247-AD247-(AD247*0.22))+(AN247-AN247-(AN247*0.22))+(AO247-AO247-(AO247*0.22))
248	A248	18	
248	B248	1143856	=B247+H247-O247-P247-Q247+R247-S247+T247
248	C248	468526	=ЗакПро!CI232
248	D248	172014	=ЗакПро!CJ232
248	E248	596401	=ЗакПро!CK232
248	F248	243906	=ЗакПро!CL232
248	G248	640540	=SUM(C248:D248)
248	H248	840307	=SUM(E248:F248)
248	I248	27.293042435211706	=IFERROR((E248-C248)/C248*100,"-")
248	J248	41.7942725592103	=IFERROR((F248-D248)/D248*100,"-")
248	K248	31.18727948293627	=IFERROR((H248-G248)/G248*100,"-")
248	L248	199767	=H248-G248
248	M248	30000	
248	N248	254938	
248	O248	284938	=M248+N248
248	AD248	0	=SUM(U248:AC248)
248	AH248	-5098.76	=N248-N248-(N248*0.02)
248	AI248	-23972.04	=L248-L248-(L248*0.12)
248	AJ248	131585	
248	AK248	78951	
248	AP248	0	=(AD248-AD248-(AD248*0.22))+(AN248-AN248-(AN248*0.22))+(AO248-AO248-(AO248*0.22))
249	A249	19	
249	B249	1699225	=B248+H248-O248-P248-Q248+R248-S248+T248
249	C249	223640	=ЗакПро!CN232
249	D249	99500	=ЗакПро!CO232
249	E249	282932	=ЗакПро!CP232
249	F249	142131	=ЗакПро!CQ232
249	G249	323140	=SUM(C249:D249)
249	H249	425063	=SUM(E249:F249)
249	I249	26.512251833303523	=IFERROR((E249-C249)/C249*100,"-")
249	J249	42.845226130653266	=IFERROR((F249-D249)/D249*100,"-")
249	K249	31.54143714798539	=IFERROR((H249-G249)/G249*100,"-")
249	L249	101923	=H249-G249
249	M249	20000	
249	N249	339465	
249	O249	359465	=M249+N249
249	Q249	1253	
249	AD249	0	=SUM(U249:AC249)
249	AH249	-6789.3	=N249-N249-(N249*0.02)
249	AI249	-12230.76	=L249-L249-(L249*0.12)
249	AP249	0	=(AD249-AD249-(AD249*0.22))+(AN249-AN249-(AN249*0.22))+(AO249-AO249-(AO249*0.22))
250	A250	20	
250	B250	1763570	=B249+H249-O249-P249-Q249+R249-S249+T249
250	C250	102084	=ЗакПро!CS232
250	D250	3870	=ЗакПро!CT232
250	E250	129818	=ЗакПро!CU232
250	F250	7580	=ЗакПро!CV232
250	G250	105954	=SUM(C250:D250)
250	H250	137398	=SUM(E250:F250)
250	I250	27.167822577485207	=IFERROR((E250-C250)/C250*100,"-")
250	J250	95.8656330749354	=IFERROR((F250-D250)/D250*100,"-")
250	K250	29.677029654378316	=IFERROR((H250-G250)/G250*100,"-")
250	L250	31444	=H250-G250
250	M250	0	
250	N250	233959	
250	O250	233959	=M250+N250
250	P250	5596	
250	Q250	6527	
250	AD250	0	=SUM(U250:AC250)
250	AH250	-4679.18	=N250-N250-(N250*0.02)
250	AI250	-3773.2799999999997	=L250-L250-(L250*0.12)
250	AP250	0	=(AD250-AD250-(AD250*0.22))+(AN250-AN250-(AN250*0.22))+(AO250-AO250-(AO250*0.22))
251	A251	21	
251	B251	1654886	=B250+H250-O250-P250-Q250+R250-S250+T250
251	C251	283301	=ЗакПро!CX232
251	D251	81108	=ЗакПро!CY232
251	E251	361540	=ЗакПро!CZ232
251	F251	112087	=ЗакПро!DA232
251	G251	364409	=SUM(C251:D251)
251	H251	473627	=SUM(E251:F251)
251	I251	27.61691628338763	=IFERROR((E251-C251)/C251*100,"-")
251	J251	38.19475267544509	=IFERROR((F251-D251)/D251*100,"-")
251	K251	29.971268547154434	=IFERROR((H251-G251)/G251*100,"-")
251	L251	109218	=H251-G251
251	M251	0	
251	N251	466623	
251	O251	466623	=M251+N251
251	Q251	7717	
251	AD251	0	=SUM(U251:AC251)
251	AH251	-9332.460000000001	=N251-N251-(N251*0.02)
251	AI251	-13106.16	=L251-L251-(L251*0.12)
251	AP251	0	=(AD251-AD251-(AD251*0.22))+(AN251-AN251-(AN251*0.22))+(AO251-AO251-(AO251*0.22))
252	A252	22	
252	B252	1654173	=B251+H251-O251-P251-Q251+R251-S251+T251
252	C252	248502	=ЗакПро!DC232
252	D252	36445	=ЗакПро!DD232
252	E252	330267	=ЗакПро!DE232
252	F252	52714	=ЗакПро!DF232
252	G252	284947	=SUM(C252:D252)
252	H252	382981	=SUM(E252:F252)
252	I252	32.90315570900838	=IFERROR((E252-C252)/C252*100,"-")
252	J252	44.63986829469063	=IFERROR((F252-D252)/D252*100,"-")
252	K252	34.40429272812137	=IFERROR((H252-G252)/G252*100,"-")
252	L252	98034	=H252-G252
252	M252	20000	
252	N252	383211	
252	O252	403211	=M252+N252
252	AD252	0	=SUM(U252:AC252)
252	AH252	-7664.22	=N252-N252-(N252*0.02)
252	AI252	-11764.08	=L252-L252-(L252*0.12)
252	AP252	0	=(AD252-AD252-(AD252*0.22))+(AN252-AN252-(AN252*0.22))+(AO252-AO252-(AO252*0.22))
253	A253	23	
253	B253	1633943	=B252+H252-O252-P252-Q252+R252-S252+T252
253	C253	336260	=ЗакПро!DH232
253	D253	201952	=ЗакПро!DI232
253	E253	420906	=ЗакПро!DJ232
253	F253	289341	=ЗакПро!DK232
253	G253	538212	=SUM(C253:D253)
253	H253	710247	=SUM(E253:F253)
253	I253	25.172782965562362	=IFERROR((E253-C253)/C253*100,"-")
253	J253	43.272163682459194	=IFERROR((F253-D253)/D253*100,"-")
253	K253	31.96417025261421	=IFERROR((H253-G253)/G253*100,"-")
253	L253	172035	=H253-G253
253	M253	20000	
253	N253	347869	
253	O253	367869	=M253+N253
253	AD253	0	=SUM(U253:AC253)
253	AH253	-6957.38	=N253-N253-(N253*0.02)
253	AI253	-20644.2	=L253-L253-(L253*0.12)
253	AP253	0	=(AD253-AD253-(AD253*0.22))+(AN253-AN253-(AN253*0.22))+(AO253-AO253-(AO253*0.22))
254	A254	24	
254	B254	1976321	=B253+H253-O253-P253-Q253+R253-S253+T253
254	C254	0	=ЗакПро!DM232
254	D254	0	=ЗакПро!DN232
254	E254	0	=ЗакПро!DO232
254	F254	0	=ЗакПро!DP232
254	G254	0	=SUM(C254:D254)
254	H254	0	=SUM(E254:F254)
254	I254	-	=IFERROR((E254-C254)/C254*100,"-")
254	J254	-	=IFERROR((F254-D254)/D254*100,"-")
254	K254	-	=IFERROR((H254-G254)/G254*100,"-")
254	L254	0	=H254-G254
254	M254	0	
254	N254	317610	
254	O254	317610	=M254+N254
254	AD254	0	=SUM(U254:AC254)
254	AH254	-6352.2	=N254-N254-(N254*0.02)
254	AI254	0	=L254-L254-(L254*0.12)
254	AP254	0	=(AD254-AD254-(AD254*0.22))+(AN254-AN254-(AN254*0.22))+(AO254-AO254-(AO254*0.22))
255	A255	25	
255	B255	1658711	=B254+H254-O254-P254-Q254+R254-S254+T254
255	C255	517682	=ЗакПро!DR232
255	D255	57489	=ЗакПро!DS232
255	E255	644766	=ЗакПро!DT232
255	F255	85851	=ЗакПро!DU232
255	G255	575171	=SUM(C255:D255)
255	H255	730617	=SUM(E255:F255)
255	I255	24.548661147190746	=IFERROR((E255-C255)/C255*100,"-")
255	J255	49.3346553253666	=IFERROR((F255-D255)/D255*100,"-")
255	K255	27.026049644366633	=IFERROR((H255-G255)/G255*100,"-")
255	L255	155446	=H255-G255
255	M255	20000	
255	N255	412856	
255	O255	432856	=M255+N255
255	Q255	4963	
255	AD255	0	=SUM(U255:AC255)
255	AH255	-8257.12	=N255-N255-(N255*0.02)
255	AI255	-18653.52	=L255-L255-(L255*0.12)
255	AP255	0	=(AD255-AD255-(AD255*0.22))+(AN255-AN255-(AN255*0.22))+(AO255-AO255-(AO255*0.22))
256	A256	26	
256	B256	1951509	=B255+H255-O255-P255-Q255+R255-S255+T255
256	C256	227810	=ЗакПро!DW232
256	D256	48620	=ЗакПро!DX232
256	E256	280031	=ЗакПро!DY232
256	F256	70947	=ЗакПро!DZ232
256	G256	276430	=SUM(C256:D256)
256	H256	350978	=SUM(E256:F256)
256	I256	22.92304991001273	=IFERROR((E256-C256)/C256*100,"-")
256	J256	45.9214315096668	=IFERROR((F256-D256)/D256*100,"-")
256	K256	26.96812936367254	=IFERROR((H256-G256)/G256*100,"-")
256	L256	74548	=H256-G256
256	M256	200	
256	N256	320852	
256	O256	321052	=M256+N256
256	U256	200	
256	AD256	200	=SUM(U256:AC256)
256	AH256	-6417.04	=N256-N256-(N256*0.02)
256	AI256	-8945.76	=L256-L256-(L256*0.12)
256	AP256	-44	=(AD256-AD256-(AD256*0.22))+(AN256-AN256-(AN256*0.22))+(AO256-AO256-(AO256*0.22))
257	A257	27	
257	B257	1981435	=B256+H256-O256-P256-Q256+R256-S256+T256
257	C257	178967	=ЗакПро!EB232
257	D257	858	=ЗакПро!EC232
257	E257	221445	=ЗакПро!ED232
257	F257	1257	=ЗакПро!EE232
257	G257	179825	=SUM(C257:D257)
257	H257	222702	=SUM(E257:F257)
257	I257	23.735102002045068	=IFERROR((E257-C257)/C257*100,"-")
257	J257	46.50349650349651	=IFERROR((F257-D257)/D257*100,"-")
257	K257	23.843736966495204	=IFERROR((H257-G257)/G257*100,"-")
257	L257	42877	=H257-G257
257	M257	67350	
257	N257	391233	
257	O257	458583	=M257+N257
257	U257	17350	
257	AD257	17350	=SUM(U257:AC257)
257	AH257	-7824.66	=N257-N257-(N257*0.02)
257	AI257	-5145.24	=L257-L257-(L257*0.12)
257	AP257	-3817	=(AD257-AD257-(AD257*0.22))+(AN257-AN257-(AN257*0.22))+(AO257-AO257-(AO257*0.22))
258	A258	28	
258	B258	1745554	=B257+H257-O257-P257-Q257+R257-S257+T257
258	C258	408973	=ЗакПро!EG232
258	D258	28840	=ЗакПро!EH232
258	E258	502063	=ЗакПро!EI232
258	F258	41171	=ЗакПро!EJ232
258	G258	437813	=SUM(C258:D258)
258	H258	543234	=SUM(E258:F258)
258	I258	22.761893816951243	=IFERROR((E258-C258)/C258*100,"-")
258	J258	42.75658807212206	=IFERROR((F258-D258)/D258*100,"-")
258	K258	24.079001765593986	=IFERROR((H258-G258)/G258*100,"-")
258	L258	105421	=H258-G258
258	M258	0	
258	N258	526787	
258	O258	526787	=M258+N258
258	AD258	0	=SUM(U258:AC258)
258	AH258	-10535.74	=N258-N258-(N258*0.02)
258	AI258	-12650.52	=L258-L258-(L258*0.12)
258	AP258	0	=(AD258-AD258-(AD258*0.22))+(AN258-AN258-(AN258*0.22))+(AO258-AO258-(AO258*0.22))
259	A259	29	
259	B259	1762001	=B258+H258-O258-P258-Q258+R258-S258+T258
259	C259	277304	=ЗакПро!EL232
259	D259	42618	=ЗакПро!EM232
259	E259	371492	=ЗакПро!EN232
259	F259	65237	=ЗакПро!EO232
259	G259	319922	=SUM(C259:D259)
259	H259	436729	=SUM(E259:F259)
259	I259	33.96561174739636	=IFERROR((E259-C259)/C259*100,"-")
259	J259	53.073818574311325	=IFERROR((F259-D259)/D259*100,"-")
259	K259	36.51108707747513	=IFERROR((H259-G259)/G259*100,"-")
259	L259	116807	=H259-G259
259	M259	36000	
259	N259	626336	
259	O259	662336	=M259+N259
259	AD259	0	=SUM(U259:AC259)
259	AH259	-12526.720000000001	=N259-N259-(N259*0.02)
259	AI259	-14016.84	=L259-L259-(L259*0.12)
259	AJ259	52634	
259	AK259	26317	
259	AP259	0	=(AD259-AD259-(AD259*0.22))+(AN259-AN259-(AN259*0.22))+(AO259-AO259-(AO259*0.22))
260	A260	30	
260	B260	1536394	=B259+H259-O259-P259-Q259+R259-S259+T259
260	C260	563654	=ЗакПро!EQ232
260	D260	193297	=ЗакПро!ER232
260	E260	695104	=ЗакПро!ES232
260	F260	278238	=ЗакПро!ET232
260	G260	756951	=SUM(C260:D260)
260	H260	973342	=SUM(E260:F260)
260	I260	23.321044470543985	=IFERROR((E260-C260)/C260*100,"-")
260	J260	43.943258301991236	=IFERROR((F260-D260)/D260*100,"-")
260	K260	28.587187281607395	=IFERROR((H260-G260)/G260*100,"-")
260	L260	216391	=H260-G260
260	M260	0	
260	N260	313886	
260	O260	313886	=M260+N260
260	Q260	5437	
260	AD260	0	=SUM(U260:AC260)
260	AH260	-6277.72	=N260-N260-(N260*0.02)
260	AI260	-25966.92	=L260-L260-(L260*0.12)
260	AJ260	26318	
260	AK260	13159	
260	AP260	0	=(AD260-AD260-(AD260*0.22))+(AN260-AN260-(AN260*0.22))+(AO260-AO260-(AO260*0.22))
261	A261	31	
261	B261	2190413	=B260+H260-O260-P260-Q260+R260-S260+T260
261	C261	0	=ЗакПро!EV232
261	D261	0	=ЗакПро!EW232
261	E261	0	=ЗакПро!EX232
261	F261	0	=ЗакПро!EY232
261	G261	0	=SUM(C261:D261)
261	H261	0	=SUM(E261:F261)
261	I261	-	=IFERROR((E261-C261)/C261*100,"-")
261	J261	-	=IFERROR((F261-D261)/D261*100,"-")
261	K261	-	=IFERROR((H261-G261)/G261*100,"-")
261	L261	0	=H261-G261
261	M261	335905	
261	N261	358704	
261	O261	694609	=M261+N261
261	AD261	0	=SUM(U261:AC261)
261	AH261	-7174.08	=N261-N261-(N261*0.02)
261	AI261	0	=L261-L261-(L261*0.12)
261	AJ261	105272	
261	AK261	65795	
261	AL261	186800	
261	AM261	93400	
261	AN261	200550	
261	AP261	-44121	=(AD261-AD261-(AD261*0.22))+(AN261-AN261-(AN261*0.22))+(AO261-AO261-(AO261*0.22))
262	A262	Итого	
262	C262	7391364	=SUM(C231:C261)
262	D262	1837521	=SUM(D231:D261)
262	E262	9271078	=SUM(E231:E261)
262	F262	2623985	=SUM(F231:F261)
262	G262	9228885	=SUM(G231:G261)
262	H262	11895063	=SUM(H231:H261)
262	I262	25.67733021566265	=IFERROR(AVERAGE(I231:I261),"-")
262	J262	44.302591429434244	=IFERROR(AVERAGE(J231:J261),"-")
262	K262	28.910559879247806	=IFERROR(AVERAGE(K231:K261),"-")
262	L262	2666178	=SUM(L231:L261)
262	M262	1200655	=SUM(M231:M261)
262	N262	10667291	=SUM(N231:N261)
262	O262	11867946	=SUM(O231:O261)
262	P262	22241	=SUM(P231:P261)
262	Q262	82709	=SUM(Q231:Q261)
262	R262	0	=SUM(R231:R261)
262	S262	0	=SUM(S231:S261)
262	T262	0	=SUM(T231:T261)
262	U262	20250	=SUM(U231:U261)
262	V262	0	=SUM(V231:V261)
262	W262	8000	=SUM(W231:W261)
262	X262	0	=SUM(X231:X261)
262	Y262	46000	=SUM(Y231:Y261)
262	Z262	0	=SUM(Z231:Z261)
262	AA262	0	=SUM(AA231:AA261)
262	AB262	0	=SUM(AB231:AB261)
262	AC262	0	=SUM(AC231:AC261)
262	AD262	74250	=SUM(AD231:AD261)
262	AE262	13000	=SUM(AE231:AE261)
262	AF262	50000	=SUM(AF231:AF261)
262	AG262	71400	=SUM(AG231:AG261)
262	AH262	-213345.82	=SUM(AH231:AH261)
262	AI262	-319941.36000000004	=SUM(AI231:AI261)
262	AJ262	315809	=SUM(AJ231:AJ261)
262	AK262	184222	=SUM(AK231:AK261)
262	AL262	186800	=SUM(AL231:AL261)
262	AM262	93400	=SUM(AM231:AM261)
262	AN262	200550	=SUM(AN231:AN261)
262	AO262	0	=SUM(AO231:AO261)
262	AP262	-60456	=SUM(AP231:AP261)
286	A286	Июнь	
287	A287	Дата	
287	B287	Остаток	
287	C287	З. Коп	
287	D287	З. Мор	
287	E287	П. Коп	
287	F287	П. Мор	
287	G287	Закупка	
287	H287	Продажа	
287	I287	% коп	
287	J287	% мор	
287	K287	% общий	
287	L287	Грязная	
287	M287	Выр нал	
287	N287	Б/нал	
287	O287	Общая	
287	P287	Списания К.	
287	Q287	Списания М.	
287	R287	Перемещение	
287	S287	Уценка	
287	T287	Переоценка	
287	U287	Хоз. Нужды	
287	V287	Доставка	
287	W287	Уборка	
287	X287	Премия	
287	Y287	Выслуга	
287	Z287	Доплата	
287	AA287	Водитель	
287	AB287	Ком. Плат.	
287	AC287	Расходы	
287	AD287	Траты нал	
287	AE287	Вод. Б/нал	
287	AF287	Ком. Б/нал	
287	AG287	Аренда	
287	AH287	-% банк	
287	AI287	Налоги	
287	AJ287	Зарпл. Б/нал	
287	AK287	Налоги з/п	
287	AL287	Отпускные	
287	AM287	Налоги отпуск.	
287	AN287	Зарпл. Нал	
287	AO287	Отпуск. Нал	
287	AP287	НДФЛ 22%	
287	AQ287	Итог	
288	A288	1	
288	B288	1495804	=B261+H261-O261-P261-Q261+R261-S261+T261
288	C288	617946	=ЗакПро!B289
288	D288	20240	=ЗакПро!C289
288	E288	776905	=ЗакПро!D289
288	F288	29431	=ЗакПро!E289
288	G288	638186	=SUM(C288:D288)
288	H288	806336	=SUM(E288:F288)
288	I288	25.723768743547172	=IFERROR((E288-C288)/C288*100,"-")
288	J288	45.4100790513834	=IFERROR((F288-D288)/D288*100,"-")
288	K288	26.348117946805477	=IFERROR((H288-G288)/G288*100,"-")
288	L288	168150	=H288-G288
288	M288	14000	
288	N288	418609	
288	O288	432609	=M288+N288
288	W288	8000	
288	Y288	46000	
288	AD288	54000	=SUM(U288:AC288)
288	AE288	13000	
288	AF288	50000	
288	AG288	71400	
288	AH288	-8372.18	=N288-N288-(N288*0.02)
288	AI288	-20178	=L288-L288-(L288*0.12)
288	AP288	-11880	=(AD288-AD288-(AD288*0.22))+(AN288-AN288-(AN288*0.22))+(AO288-AO288-(AO288*0.22))
288	AQ288	1335752.4800000002	=L319-Q319-AD319-AE319-AF319-AG319+AH319+AI319-AJ319-AK319-AL319-AM319-AN319-AO319+AP319
289	A289	2	
289	B289	1869531	=B288+H288-O288-P288-Q288+R288-S288+T288
289	C289	159690	=ЗакПро!G289
289	D289	68925	=ЗакПро!H289
289	E289	199518	=ЗакПро!I289
289	F289	97381	=ЗакПро!J289
289	G289	228615	=SUM(C289:D289)
289	H289	296899	=SUM(E289:F289)
289	I289	24.940822844260754	=IFERROR((E289-C289)/C289*100,"-")
289	J289	41.285455204932894	=IFERROR((F289-D289)/D289*100,"-")
289	K289	29.86855630645408	=IFERROR((H289-G289)/G289*100,"-")
289	L289	68284	=H289-G289
289	M289	42360	
289	N289	340099	
289	O289	382459	=M289+N289
289	U289	2360	
289	AD289	2360	=SUM(U289:AC289)
289	AH289	-6801.9800000000005	=N289-N289-(N289*0.02)
289	AI289	-8194.08	=L289-L289-(L289*0.12)
289	AP289	-519.2	=(AD289-AD289-(AD289*0.22))+(AN289-AN289-(AN289*0.22))+(AO289-AO289-(AO289*0.22))
290	A290	3	
290	B290	1783971	=B289+H289-O289-P289-Q289+R289-S289+T289
290	C290	141634	=ЗакПро!L289
290	D290	7550	=ЗакПро!M289
290	E290	171852	=ЗакПро!N289
290	F290	10890	=ЗакПро!O289
290	G290	149184	=SUM(C290:D290)
290	H290	182742	=SUM(E290:F290)
290	I290	21.335272604035755	=IFERROR((E290-C290)/C290*100,"-")
290	J290	44.23841059602649	=IFERROR((F290-D290)/D290*100,"-")
290	K290	22.49436936936937	=IFERROR((H290-G290)/G290*100,"-")
290	L290	33558	=H290-G290
290	M290	45000	
290	N290	409744	
290	O290	454744	=M290+N290
290	Q290	9859	
290	AD290	0	=SUM(U290:AC290)
290	AH290	-8194.880000000001	=N290-N290-(N290*0.02)
290	AI290	-4026.96	=L290-L290-(L290*0.12)
290	AP290	0	=(AD290-AD290-(AD290*0.22))+(AN290-AN290-(AN290*0.22))+(AO290-AO290-(AO290*0.22))
291	A291	4	
291	B291	1502110	=B290+H290-O290-P290-Q290+R290-S290+T290
291	C291	226870	=ЗакПро!Q289
291	D291	229675	=ЗакПро!R289
291	E291	279615	=ЗакПро!S289
291	F291	322555	=ЗакПро!T289
